sentence_id	token	label
14516	that	O
14516	.	O
14516	Yeah	O
14516	.	O
14516	I	O
14516	mean	O
14516	it	O
14516	didn	O
14516	t	O
14516	sound	O
14516	like	O
14516	they	O
14516	had	O
14516	anything	O
14516	.	O
14516	No	O
14516	.	O
14516	And	O
14516	that	O
14516	yeah	O
14516	.	O
14557	Right	O
14557	.	O
14557	That	O
14557	's	O
14557	the	O
14557	adaptive	O
14557	part	O
14557	for	O
14557	you	O
14557	.	O
14557	The	O
14557	down	O
14557	side	O
14557	is	O
14557	that	O
14557	your	O
14557	feeling	O
14557	those	O
14557	things	O
14557	could	O
14557	draw	O
14557	you	O
14557	closer	O
14557	to	O
14557	him	O
14557	.	O
14557	I	O
14557	know	O
14557	.	O
14557	I	O
14557	understand	O
14557	.	O
14557	That	O
14557	's	O
14557	why	O
14557	I	O
14557	'm	O
14557	here	O
14557	.	O
14557	I	O
14557	guess	O
14557	.	O
14557	Well	O
14557	maybe	O
14557	I	O
14557	say	O
14557	that	O
14557	because	O
14557	that	O
14557	should	O
14557	be	O
14557	a	O
14557	question	O
14557	.	O
14557	Maybe	O
14557	you	O
14557	're	O
14557	afraid	O
14557	those	O
14557	feelings	O
14557	will	O
14557	actually	O
14557	push	O
14557	you	O
14557	away	O
14557	.	O
14557	At	O
14557	least	O
14557	the	O
14557	anger	O
14557	part	O
14557	.	O
14557	What	O
14557	do	O
14557	you	O
14557	mean	O
14564	I	O
14564	felt	O
14564	just	O
14564	like	O
14564	I	O
14564	was	O
14564	doing	O
14564	something	O
14564	that	O
14564	I	O
14564	was	O
14564	n't	O
14564	supposed	O
14564	to	O
14564	.	O
14564	Or	O
14564	I	O
14564	was	O
14564	doing	O
14564	something	O
14564	that	O
14564	people	O
14564	I	O
14564	do	O
14564	n't	O
14564	know	O
14564	might	O
14564	find	O
14564	weird	O
14564	if	O
14564	they	O
14564	knew	O
14564	about	O
14564	it	O
14564	.	O
14564	Or	O
14564	not	O
14564	like	O
14564	it	O
14564	or	O
14564	something	O
14564	like	O
14564	that	O
14564	.	O
14564	But	O
14564	yea	O
14564	it	O
14564	was	O
14564	freeing	O
14564	.	O
14564	I	O
14564	do	O
14564	n't	O
14564	exactly	O
14564	know	O
14564	what	O
14564	it	O
14564	feels	O
14564	like	O
14564	to	O
14564	feel	O
14564	free	O
14564	.	O
14564	There	O
14564	's	O
14564	a	O
14564	lot	O
14564	of	O
14564	anxiety	O
14564	attached	O
14564	to	O
14564	freedom	O
14564	I	O
14564	think	O
14564	for	O
14564	me	O
14564	.	O
14564	So	O
14564	because	O
14564	I	O
14564	'm	O
14564	doing	O
14564	something	O
14564	it	O
14564	feels	O
14564	like	O
14564	I	O
14564	'm	O
14564	doing	O
14564	it	O
14564	for	O
14564	the	O
14564	first	O
14564	time	O
14564	.	O
14564	Or	O
14564	I	O
14564	do	O
14564	n't	O
14564	know	O
14564	what	O
14564	it	O
14564	's	O
14564	going	O
14564	to	O
14564	be	O
14564	.	O
14564	Yea	O
14564	what	O
14564	is	O
14564	free	O
14564	what	O
14564	is	O
14564	it	O
14564	what	O
14564	do	O
14564	you	O
14564	mean	O
14564	when	O
14564	you	O
14564	say	O
14564	feel	O
14564	free	O
14564	I	O
14564	do	O
14564	n't	O
14564	know	O
14564	.	O
14572	From	O
14572	over	O
14572	here	O
14572	you	O
14572	balked	O
14572	at	O
14572	it	O
14572	.	O
14572	I	O
14572	m	O
14572	sensitive	O
14572	to	O
14572	particular	O
14572	things	O
14572	.	O
14572	So	O
14572	I	O
14572	asked	O
14572	if	O
14572	this	O
14572	was	O
14572	your	O
14572	first	O
14572	pregnancy	O
14572	and	O
14572	you	O
14572	sort	O
14572	of	O
14572	that	O
14572	was	O
14572	the	O
14572	moment	O
14572	at	O
14572	which	O
14572	you	O
14572	disengaged	O
14572	from	O
14572	directly	O
14572	asking	O
14572	questions	O
14572	and	O
14572	started	O
14572	I	O
14572	felt	O
14572	like	O
14572	harvesting	O
14572	more	O
14572	defensively	O
14572	.	O
14572	You	O
14572	were	O
14572	more	O
14572	reluctant	O
14572	to	O
14572	answer	O
14572	some	O
14572	questions	O
14572	.	O
14572	That	O
14572	is	O
14572	one	O
14572	that	O
14572	I	O
14572	believe	O
14572	that	O
14604	We	O
14604	're	O
14604	you	O
14604	panicking	O
14604	while	O
14604	you	O
14604	were	O
14604	doing	O
14604	that	O
14604	Or	O
14604	did	O
14604	the	O
14604	panic	O
14604	sort	O
14604	of	O
14604	subside	O
14604	a	O
14604	bit	O
14604	while	O
14604	you	O
14604	were	O
14604	active	O
14604	I	O
14604	was	O
14604	panicking	O
14604	while	O
14604	I	O
14604	was	O
14604	doing	O
14604	it	O
14604	you	O
14604	know	O
14604	and	O
14604	still	O
14604	panicking	O
14604	when	O
14604	I	O
14604	was	O
14604	at	O
14604	the	O
14604	theater	O
14604	and	O
14604	like	O
14604	adding	O
14604	photos	O
14604	above	O
14604	the	O
14604	yarn	O
14604	things	O
14604	to	O
14604	put	O
14604	up	O
14604	on	O
14604	my	O
14604	store	O
14604	and	O
14604	panicking	O
14604	you	O
14604	know	O
14604	-	O
14604	when	O
14604	I	O
14604	was	O
14604	sending	O
14604	e-mails	O
14604	and	O
14604	stuff	O
14604	and	O
14604	I	O
14604	guess	O
14604	I	O
14604	did	O
14604	n't	O
14604	do	O
14604	that	O
14604	much	O
14604	I	O
14604	did	O
14604	some	O
14604	productive	O
14604	things	O
14604	.	O
14604	I	O
14604	guess	O
14604	I	O
14604	went	O
14604	grocery	O
14604	shopping	O
14604	but	O
14604	that	O
14604	was	O
14604	before	O
14604	the	O
14604	panic	O
14604	had	O
14604	started	O
14604	.	O
14604	And	O
14604	oh	O
14604	we	O
14604	went	O
14604	to	O
14604	the	O
14604	store	O
14604	and	O
14604	I	O
14604	was	O
14604	still	O
14604	panicking	O
14604	then	O
14604	and	O
14604	we	O
14604	drove	O
14604	home	O
14604	.	O
14616	...	O
14616	Is	O
14616	the	O
14616	depression	O
14616	.	O
14616	OK	O
14616	.	O
14616	So	O
14616	what	O
14616	I	O
14616	've	O
14616	reminded	O
14616	you	O
14616	is	O
14616	when	O
14616	you	O
14616	recognize	O
14616	an	O
14616	unhealthy	O
14616	emotion	O
14616	the	O
14616	mantra	O
14616	or	O
14616	the	O
14616	question	O
14616	to	O
14616	ask	O
14616	yourself	O
14616	is	O
14616	What	O
14616	am	O
14616	I	O
14616	telling	O
14616	myself	O
14616	to	O
14616	create	O
14616	this	O
14616	Got	O
14616	you	O
14616	.	O
14639	The	O
14639	words	O
14639	you	O
14639	said	O
14639	do	O
14639	n't	O
14639	create	O
14639	depression	O
14639	which	O
14639	usually	O
14639	comes	O
14639	from	O
14639	adding	O
14639	should	O
14639	or	O
14639	musts	O
14639	for	O
14639	example	O
14639	and	O
14639	I	O
14639	should	O
14639	n't	O
14639	be	O
14639	that	O
14639	way	O
14639	....	O
14639	Umm	O
14639	...	O
14639	I	O
14639	think	O
14639	...	O
14639	Everybody	O
14639	else	O
14639	is	O
14639	fine	O
14639	and	O
14639	I	O
14639	'm	O
14639	not	O
14639	.	O
14639	That	O
14639	does	O
14639	n't	O
14639	create	O
14639	depression	O
14639	.	O
14639	I	O
14639	'm	O
14639	lost	O
14639	.	O
14639	I	O
14639	do	O
14639	n't	O
14639	know	O
14639	...	O
14639	because	O
14639	that	O
14639	is	O
14639	really	O
14639	what	O
14639	I	O
14639	think	O
14639	.	O
14640	Yeah	O
14640	so	O
14640	that	O
14640	's	O
14640	not	O
14640	actually	O
14640	as	O
14640	bad	O
14640	but	O
14640	if	O
14640	I	O
14640	'm	O
14640	doing	O
14640	more	O
14640	specialized	O
14640	things	O
14640	where	O
14640	I	O
14640	need	O
14640	certain	O
14640	colors	O
14640	and	O
14640	I	O
14640	'm	O
14640	thinking	O
14640	about	O
14640	doing	O
14640	that	O
14640	before	O
14640	I	O
14640	move	O
14640	.	O
14640	.	O
14640	.	O
14640	I	O
14640	guess	O
14640	if	O
14640	I	O
14640	'm	O
14640	doing	O
14640	it	O
14640	soon	O
14640	enough	O
14640	.	O
14640	.	O
14640	.	O
14640	I	O
14640	do	O
14640	n't	O
14640	know	O
14640	.	O
14640	I	O
14640	guess	O
14640	the	O
14640	worst	O
14640	-	O
14640	case	O
14640	scenario	O
14640	is	O
14640	only	O
14640	a	O
14640	quarter	O
14640	teaspoon	O
14640	of	O
14640	dye	O
14640	that	O
14640	I	O
14640	'm	O
14640	using	O
14640	in	O
14640	each	O
14640	color	O
14640	thing	O
14640	so	O
14640	if	O
14640	I	O
14640	had	O
14640	to	O
14640	put	O
14640	out	O
14640	15	O
14640	bins	O
14640	of	O
14640	different	O
14640	colors	O
14640	and	O
14640	rinse	O
14640	them	O
14640	out	O
14640	it	O
14640	would	O
14640	n't	O
14640	be	O
14640	that	O
14640	big	O
14640	of	O
14640	a	O
14640	loss	O
14640	.	O
14649	Yeah	O
14649	so	O
14649	we	O
14649	were	O
14649	visiting	O
14649	our	O
14649	friends	O
14649	last	B-date
14649	week	I-date
14649	and	O
14649	you	O
14649	know	O
14649	occasionally	O
14649	like	O
14649	the	O
14649	question	O
14649	of	O
14649	'	O
14649	what	O
14649	do	O
14649	you	O
14649	want	O
14649	to	O
14649	do	O
14649	'	O
14649	and	O
14649	I	O
14649	found	O
14649	it	O
14649	nearly	O
14649	impossible	O
14649	to	O
14649	answer	O
14649	that	O
14649	question	O
14649	.	O
14649	I	O
14649	always	O
14649	find	O
14649	that	O
14649	something	O
14649	of	O
14649	a	O
14649	difficult	O
14649	question	O
14649	because	O
14649	I	O
14649	feel	O
14649	like	O
14649	my	O
14649	needs	O
14649	need	O
14649	to	O
14649	be	O
14649	balanced	O
14649	against	O
14649	some	O
14649	sense	O
14649	of	O
14649	group	O
14649	needs	O
14649	which	O
14649	I	O
14649	think	O
14649	comes	O
14649	from	O
14649	having	O
14649	four	O
14649	siblings	O
14649	and	O
14649	having	O
14649	a	O
14649	strong	O
14649	recognition	O
14649	that	O
14649	we	O
14649	all	O
14649	have	O
14649	desires	O
14649	like	O
14649	from	O
14649	an	O
14649	early	O
14649	age	O
14649	.	O
14649	But	O
14649	usually	O
14649	I	O
14649	find	O
14649	the	O
14649	problem	O
14649	like	O
14649	where	O
14649	's	O
14649	the	O
14649	balance	O
14649	or	O
14649	something	O
14649	like	O
14649	that	O
14649	.	O
14652	That	O
14652	s	O
14652	why	O
14652	I	O
14652	don	O
14652	t	O
14652	feel	O
14652	good	O
14652	that	O
14652	I	O
14652	m	O
14652	not	O
14652	allowed	O
14652	to	O
14652	be	O
14652	angry	O
14652	about	O
14652	that	O
14652	.	O
14652	Like	O
14652	that	O
14652	sucks	O
14652	.	O
14652	So	O
14652	that	O
14652	s	O
14652	what	O
14652	I	O
14652	m	O
14652	learning	O
14652	.	O
14652	Yeah	O
14652	.	O
14652	And	O
14652	so	O
14652	when	O
14652	I	O
14652	take	O
14652	James	B-person
14652	mom	O
14652	out	O
14652	she	O
14652	ll	O
14652	have	O
14652	very	O
14652	much	O
14652	and	O
14652	hold	O
14652	very	O
14652	much	O
14652	our	O
14689	And	O
14689	I	O
14689	do	O
14689	n't	O
14689	feel	O
14689	good	O
14689	about	O
14689	that	O
14689	.	O
14689	I	O
14689	feel	O
14689	like	O
14689	that	O
14689	makes	O
14689	me	O
14689	this	O
14689	horrible	O
14689	snobby	O
14689	demanding	O
14689	critical	O
14689	-	O
14689	Hm	O
14689	.	O
14689	Because	O
14689	I	O
14689	guess	O
14689	when	O
14689	I	O
14689	feel	O
14689	like	O
14689	when	O
14689	you	O
14689	marry	O
14689	someone	O
14689	it	O
14689	should	O
14689	n't	O
14689	be	O
14689	I	O
14689	'm	O
14689	marrying	O
14689	you	O
14689	because	O
14689	I	O
14689	know	O
14689	you	O
14689	are	O
14689	a	O
14689	lawyer	O
14689	or	O
14689	a	O
14689	doctor	O
14689	.	O
14689	Or	O
14689	you	O
14689	know	O
14689	like	O
14689	And	O
14689	you	O
14689	will	O
14689	always	O
14689	earn	O
14689	a	O
14689	good	O
14689	living	O
14689	and	O
14689	have	O
14689	a	O
14689	you	O
14689	know	O
14689	fulfilling	O
14689	career	O
14689	that	O
14689	will	O
14689	last	O
14689	you	O
14689	until	O
14689	retirement	O
14689	that	O
14689	you	O
14689	feel	O
14689	satisfied	O
14689	with	O
14689	that	O
14689	earns	O
14689	good	O
14689	money	O
14689	that	O
14689	is	O
14689	secure	O
14689	that	O
14689	you	O
14689	're	O
14689	passionate	O
14689	about	O
14689	.	O
14689	Mm	O
14689	hm	O
14689	.	O
14722	and	O
14722	let	O
14722	s	O
14722	go	O
14722	out	O
14722	for	O
14722	dinner	O
14722	.	O
14722	But	O
14722	you	O
14722	know	O
14722	then	O
14722	she	O
14722	s	O
14722	like	O
14722	Well	O
14722	you	O
14722	know	O
14722	Madison	B-person
14722	only	O
14722	sees	O
14722	me	O
14722	part	O
14722	of	O
14722	the	O
14722	time	O
14722	and	O
14722	I	O
14722	don	O
14722	t	O
14722	really	O
14722	want	O
14722	the	O
14722	babysitter	O
14722	and	O
14722	Christopher	B-person
14722	might	O
14722	use	O
14722	that	O
14722	against	O
14722	me	O
14722	in	O
14722	the	O
14722	divorce	O
14722	proceedings	O
14722	.	O
14722	She	O
14722	s	O
14722	worried	O
14722	that	O
14722	Christopher	B-person
14722	is	O
14722	going	O
14722	to	O
14722	try	O
14722	to	O
14722	get	O
14722	full	O
14722	custody	O
14722	of	O
14722	Madison	B-person
14722	with	O
14722	only	O
14722	supervised	O
14722	visits	O
14722	for	O
14722	her	O
14722	.	O
14722	Frankly	O
14722	I	O
14722	kind	O
14722	of	O
14722	see	O
14722	her	O
14722	point	O
14722	and	O
14722	if	O
14722	I	O
14722	were	O
14722	Christopher	B-person
14722	I	O
14722	sure	O
14722	as	O
14722	hell	O
14722	would	O
14722	want	O
14722	full	O
14722	custody	O
14737	Yeah	O
14737	.	O
14737	But	O
14737	I	O
14737	think	O
14737	that	O
14737	like	O
14737	I	O
14737	m	O
14737	sort	O
14737	of	O
14737	trying	O
14737	to	O
14737	revise	O
14737	because	O
14737	I	O
14737	think	O
14737	that	O
14737	that	O
14737	s	O
14737	like	O
14737	what	O
14737	I	O
14737	m	O
14737	upset	O
14737	about	O
14737	but	O
14737	it	O
14737	s	O
14737	clearly	O
14737	not	O
14737	why	O
14737	I	O
14737	m	O
14737	upset	O
14737	if	O
14737	that	O
14737	makes	O
14737	sense	O
14737	.	O
14737	Like	O
14737	I	O
14737	I	O
14737	think	O
14737	you	O
14737	re	O
14737	right	O
14737	that	O
14737	it	O
14737	s	O
14737	some	O
14737	sort	O
14737	of	O
14751	Well	O
14751	and	O
14751	you	O
14751	see	O
14751	that	O
14751	perfectionism	O
14751	in	O
14751	Tanya	B-person
14751	although	O
14751	it	O
14751	typically	O
14751	manifests	O
14751	more	O
14751	in	O
14751	relation	O
14751	to	O
14751	herself	O
14751	.	O
14751	I	O
14751	mean	O
14751	she	O
14751	feels	O
14751	it	O
14751	most	O
14751	acutely	O
14751	and	O
14751	then	O
14751	most	O
14751	dramatically	O
14751	when	O
14751	she	O
14751	feels	O
14751	she	O
14751	s	O
14751	falling	O
14751	short	O
14751	of	O
14751	being	O
14751	perfect	O
14751	.	O
14751	But	O
14751	the	O
14751	issue	O
14751	of	O
14751	perfectionism	O
14751	is	O
14751	definitely	O
14751	like	O
14762	Or	O
14762	I	O
14762	feel	O
14762	like	O
14762	if	O
14762	I	O
14762	tell	O
14762	her	O
14762	then	O
14762	she	O
14762	will	O
14762	have	O
14762	to	O
14762	deal	O
14762	with	O
14762	this	O
14762	too	O
14762	and	O
14762	I	O
14762	just	O
14762	do	O
14762	n't	O
14762	want	O
14762	that	O
14762	.	O
14762	I	O
14762	think	O
14762	that	O
14762	's	O
14762	it	O
14762	.	O
14762	I	O
14762	guess	O
14762	part	O
14762	of	O
14762	me	O
14762	is	O
14762	like	O
14762	I	O
14762	'd	O
14762	rather	O
14762	be	O
14762	alone	O
14762	in	O
14762	this	O
14762	than	O
14762	having	O
14762	other	O
14762	people	O
14762	hurting	O
14762	like	O
14762	this	O
14762	but	O
14762	I	O
14762	also	O
14762	sort	O
14762	of	O
14762	want	O
14762	other	O
14762	people	O
14762	to	O
14762	be	O
14762	there	O
14762	with	O
14762	me	O
14762	so	O
14762	clearly	O
14762	part	O
14762	of	O
14762	me	O
14762	wants	O
14762	other	O
14762	people	O
14762	to	O
14762	feel	O
14762	like	O
14762	this	O
14762	and	O
14762	I	O
14762	feel	O
14762	bad	O
14762	about	O
14762	that	O
14762	.	O
14762	Somehow	O
14762	it	O
14762	does	O
14762	n't	O
14762	occur	O
14762	to	O
14762	me	O
14762	.	O
14793	of	O
14793	the	O
14793	thought	O
14793	is	O
14793	that	O
14793	which	O
14793	I	O
14793	should	O
14793	n't	O
14793	be	O
14793	which	O
14793	I	O
14793	must	O
14793	do	O
14793	.	O
14793	That	O
14793	is	O
14793	it	O
14793	is	O
14793	the	O
14793	clincher	O
14793	thought	O
14793	like	O
14793	it	O
14793	is	O
14793	it	O
14793	is	O
14793	the	O
14793	one	O
14793	that	O
14793	ties	O
14793	it	O
14793	all	O
14793	up	O
14793	in	O
14793	a	O
14793	neat	O
14793	...	O
14793	Creates	O
14793	the	O
14793	depression	O
14793	anxiety	O
14793	and	O
14793	the	O
14793	...	O
14793	Yes	O
14793	.	O
14793	So	O
14793	dispute	O
14793	.	O
14793	OK	O
14793	.	O
14793	Let	O
14793	me	O
14793	see	O
14793	.	O
14793	...	O
14793	Should	O
14793	have	O
14793	called	O
14793	me	O
14793	.	O
14793	I	O
14793	should	O
14793	have	O
14793	called	O
14793	you	O
14793	.	O
14793	And	O
14793	not	O
14793	doing	O
14793	that	O
14793	...	O
14806	She	O
14806	made	O
14806	him	O
14806	do	O
14806	this	O
14806	like	O
14806	ten	B-date
14806	-	I-date
14806	week	I-date
14806	counseling	O
14806	program	O
14806	to	O
14806	try	O
14806	to	O
14806	repair	O
14806	their	O
14806	relationship	O
14806	anyway	O
14806	.	O
14806	And	O
14806	I	O
14806	tried	O
14806	telling	O
14806	her	O
14806	like	O
14806	This	O
14806	is	O
14806	not	O
14806	fair	O
14806	to	O
14806	him	O
14806	.	O
14806	Even	O
14806	if	O
14806	he	O
14806	s	O
14806	wrong	O
14806	about	O
14806	calling	O
14806	you	O
14806	abusive	O
14806	and	O
14806	I	O
14806	think	O
14806	he	O
14806	is	O
14806	and	O
14806	even	O
14806	if	O
14806	he	O
14806	s	O
14806	being	O
14806	a	O
14806	kind	O
14806	of	O
14806	a	O
14806	dick	O
14806	about	O
14806	this	O
14806	if	O
14806	he	O
14806	wants	O
14806	to	O
14806	be	O
14806	out	O
14806	of	O
14806	the	O
14806	relationship	O
14806	he	O
14806	gets	O
14806	to	O
14806	be	O
14806	out	O
14806	and	O
14806	he	O
14806	doesn	O
14806	t	O
14806	owe	O
14806	you	O
14806	an	O
14806	explanation	O
14806	.	O
14806	I	O
14806	m	O
14806	like	O
14806	It	O
14806	would	O
14806	be	O
14806	nice	O
14806	if	O
14806	he	O
14806	did	O
14806	out	O
14806	of	O
14806	respect	O
14806	for	O
14806	like	O
14806	the	B-date
14806	ten	I-date
14806	years	I-date
14806	you	O
14806	were	O
14806	together	O
14806	but	O
14806	you	O
14806	know	O
14806	he	O
14842	Taking	O
14842	her	O
14842	the	O
14842	leaving	O
14842	.	O
14842	It	O
14842	was	O
14842	sad	O
14842	.	O
14842	Yeah	O
14842	it	O
14842	was	O
14842	just	O
14842	a	O
14842	terrible	O
14842	day	O
14842	and	O
14842	then	O
14842	at	O
14842	night	O
14842	Josh	B-person
14842	had	O
14842	a	O
14842	talk	O
14842	with	O
14842	his	O
14842	mom	O
14842	and	O
14842	it	O
14842	was	O
14842	a	O
14842	really	O
14842	painful	O
14842	conversation	O
14842	to	O
14842	listen	O
14842	to	O
14842	.	O
14842	I	O
14842	'm	O
14842	not	O
14842	sure	O
14842	He	O
14842	did	O
14842	n't	O
14842	even	O
14842	talk	O
14842	to	O
14842	me	O
14842	about	O
14842	it	O
14842	.	O
14842	He	O
14842	was	O
14842	like	O
14842	I	O
14842	'm	O
14842	going	O
14842	to	O
14842	go	O
14842	talk	O
14842	to	O
14842	her	O
14842	right	O
14842	now	O
14842	.	O
14842	'	O
14842	Do	O
14842	you	O
14842	know	O
14842	what	O
14842	he	O
14842	which	O
14842	things	O
14842	he	O
14842	addressed	O
14842	with	O
14842	her	O
14855	You	O
14855	know	O
14855	there	O
14855	could	O
14855	be	O
14855	any	O
14855	number	O
14855	of	O
14855	reasons	O
14855	.	O
14855	I	O
14855	do	O
14855	n't	O
14855	think	O
14855	it	O
14855	's	O
14855	that	O
14855	he	O
14855	's	O
14855	not	O
14855	around	O
14855	you	O
14855	enough	O
14855	not	O
14855	to	O
14855	know	O
14855	your	O
14855	buttons	O
14855	.	O
14855	He	O
14855	would	O
14855	learn	O
14855	those	O
14855	pretty	O
14855	fast	O
14855	.	O
14855	When	O
14855	he	O
14855	does	O
14855	come	O
14855	over	O
14855	he	O
14855	does	O
14855	spend	O
14855	a	O
14855	lot	O
14855	of	O
14855	time	O
14855	downstairs	O
14855	running	O
14855	around	O
14855	so	O
14855	he	O
14855	gets	O
14855	a	O
14855	lot	O
14855	of	O
14855	his	O
14855	energy	O
14855	out	O
14855	.	O
14855	They	O
14855	're	O
14855	so	O
14855	loud	O
14855	.	O
14855	I	O
14855	do	O
14855	n't	O
14855	know	O
14855	.	O
14855	I	O
14855	'm	O
14855	very	O
14855	much	O
14855	speculating	O
14855	here	O
14855	but	O
14855	it	O
14855	sounds	O
14855	like	O
14855	Jess	B-person
14855	is	O
14855	sort	O
14855	of	O
14855	on	O
14855	him	O
14855	a	O
14855	fair	O
14855	amount	O
14855	and	O
14855	worries	O
14855	about	O
14855	him	O
14855	a	O
14855	lot	O
14855	and	O
14855	he	O
14855	could	O
14855	be	O
14855	kind	O
14855	of	O
14855	pushing	O
14855	back	O
14855	.	O
14880	Yeah	O
14880	I	O
14880	understand	O
14880	that	O
14880	.	O
14880	I	O
14880	certainly	O
14880	do	O
14880	n't	O
14880	experience	O
14880	the	O
14880	totality	O
14880	of	O
14880	our	O
14880	sessions	O
14880	like	O
14880	that	O
14880	.	O
14880	But	O
14880	there	O
14880	's	O
14880	something	O
14880	in	O
14880	you	O
14880	that	O
14880	feels	O
14880	that	O
14880	way	O
14880	and	O
14880	I	O
14880	imagine	O
14880	it	O
14880	's	O
14880	related	O
14880	to	O
14880	Tanya	B-person
14880	I	O
14880	imagine	O
14880	it	O
14880	's	O
14880	related	O
14880	to	O
14880	a	O
14880	lot	O
14880	of	O
14880	things	O
14880	.	O
14880	Yeah	O
14880	I	O
14880	mean	O
14880	I	O
14880	do	O
14880	n't	O
14880	know	O
14880	whether	O
14880	it	O
14880	's	O
14880	related	O
14880	to	O
14880	Tanya	B-person
14880	or	O
14880	whether	O
14880	they	O
14880	're	O
14880	like	O
14880	both	O
14880	related	O
14880	to	O
14880	the	O
14880	same	O
14880	thing	O
14880	.	O
14880	I	O
14880	think	O
14880	it	O
14880	's	O
14880	more	O
14880	like	O
14880	that	O
14880	.	O
14880	Right	O
14880	right	O
14880	.	O
14880	Yeah	O
14880	right	O
14880	.	O
14880	I	O
14880	meant	O
14880	it	O
14880	that	O
14880	way	O
14880	.	O
14885	It	O
14885	depends	O
14885	what	O
14885	I	O
14885	'm	O
14885	using	O
14885	it	O
14885	for	O
14885	then	O
14885	again	O
14885	if	O
14885	it	O
14885	's	O
14885	ugly	O
14885	there	O
14885	are	O
14885	some	O
14885	people	O
14885	who	O
14885	like	O
14885	really	O
14885	weird	O
14885	color	O
14885	combinations	O
14885	that	O
14885	I	O
14885	do	O
14885	n't	O
14885	like	O
14885	so	O
14885	as	O
14885	long	O
14885	as	O
14885	someone	O
14885	can	O
14885	use	O
14885	it	O
14885	.	O
14885	As	O
14885	long	O
14885	as	O
14885	it	O
14885	appeals	O
14885	to	O
14885	someone	O
14885	in	O
14885	your	O
14885	audience	O
14885	.	O
14897	It	O
14897	might	O
14897	make	O
14897	you	O
14897	feel	O
14897	less	O
14897	anxious	O
14897	because	O
14897	it	O
14897	sounds	O
14897	like	O
14897	a	O
14897	lot	O
14897	of	O
14897	times	O
14897	the	O
14897	anxiety	O
14897	is	O
14897	stemming	O
14897	from	O
14897	not	O
14897	knowing	O
14897	if	O
14897	he	O
14897	's	O
14897	going	O
14897	to	O
14897	be	O
14897	able	O
14897	to	O
14897	follow	O
14897	through	O
14897	on	O
14897	a	O
14897	plan	O
14897	and	O
14897	feeling	O
14897	dependent	O
14897	upon	O
14897	him	O
14897	.	O
14897	Even	O
14897	though	O
14897	you	O
14897	do	O
14897	n't	O
14897	need	O
14897	to	O
14897	be	O
14897	dependent	O
14897	upon	O
14897	him	O
14897	for	O
14897	that	O
14897	it	O
14897	kind	O
14897	of	O
14897	sounds	O
14897	like	O
14897	you	O
14897	kind	O
14897	of	O
14897	feel	O
14897	like	O
14897	you	O
14897	are	O
14897	.	O
14897	Not	O
14897	for	O
14897	that	O
14897	though	O
14897	right	O
14897	now	O
14897	I	O
14897	'm	O
14897	also	O
14897	looking	O
14897	at	O
14897	making	O
14897	socks	O
14897	for	O
14897	him	O
14897	.	O
14897	There	O
14897	is	O
14897	a	O
14897	skank	O
14897	of	O
14897	two	O
14897	colors	O
14915	So	O
14915	he	O
14915	ended	O
14915	up	O
14915	taking	O
14915	more	O
14915	like	O
14915	four	B-time
14915	AM	I-time
14915	or	O
14915	whatever	O
14915	instead	O
14915	of	O
14915	two	B-time
14915	AM	I-time
14915	or	O
14915	something	O
14915	and	O
14915	like	O
14915	it	O
14915	was	O
14915	at	O
14915	least	O
14915	a	O
14915	two	B-time
14915	hour	I-time
14915	time	O
14915	difference	O
14915	if	O
14915	not	O
14915	longer	O
14915	.	O
14915	I	O
14915	think	O
14915	it	O
14915	was	O
14915	even	O
14915	one	O
14915	AM	O
14915	that	O
14915	he	O
14915	could	O
14915	have	O
14915	taken	O
14915	it	O
14915	but	O
14915	like	O
14915	you	O
14915	know	O
14915	he	O
14915	's	O
14915	acknowledged	O
14915	that	O
14915	he	O
14915	's	O
14915	like	O
14915	you	O
14915	know	O
14915	he	O
14915	's	O
14915	told	O
14915	me	O
14915	before	O
14915	that	O
14915	he	O
14915	would	O
14915	n't	O
14915	do	O
14915	it	O
14915	again	O
14915	and	O
14915	he	O
14915	does	O
14915	it	O
14915	again	O
14915	.	O
14915	It	O
14915	's	O
14915	just	O
14915	like	O
14915	so	O
14915	frustrating	O
14915	.	O
14915	I	O
14915	'm	O
14915	like	O
14915	Why	O
14915	do	O
14915	you	O
14915	keep	O
14915	on	O
14915	doing	O
14915	this	O
14915	Because	O
14915	he	O
14915	's	O
14915	like	O
14915	you	O
14915	know	O
14915	being	O
14915	so	O
14915	immature	O
14915	.	O
14915	Like	O
14915	he	O
14915	does	O
14915	n't	O
14915	want	O
14915	to	O
14915	face	O
14915	the	O
14915	day	O
14915	or	O
14915	whatever	O
14915	.	O
14915	He	O
14915	wants	O
14915	some	O
14915	alone	O
14915	time	O
14915	right	O
14915	now	O
14915	at	O
14915	like	O
14915	really	O
14915	late	O
14923	I	O
14923	would	O
14923	n't	O
14923	say	O
14923	he	O
14923	's	O
14923	happy	O
14923	but	O
14923	he	O
14923	's	O
14923	not	O
14923	miserable	O
14923	.	O
14923	He	O
14923	's	O
14923	kind	O
14923	of	O
14923	acting	O
14923	happy	O
14923	.	O
14923	Poor	O
14923	guy	O
14923	.	O
14923	I	O
14923	asked	O
14923	him	O
14923	why	O
14923	he	O
14923	was	O
14923	so	O
14923	happy	O
14923	.	O
14923	You	O
14923	did	O
14923	Yeah	O
14923	.	O
14923	And	O
